head_x,head_y,head_z,r_controller_x,r_controller_y,r_controller_1_z,l_controller_x,l_controller_y,l_controller_z,waist_x,waist_y,waist_z,r_foot_x,r_foot_y,r_foot_z,l_foot_x,l_foot_y,l_foot_z
-23.627321,160.851532,-3.276735,8.073545,81.585487,-9.725858,-52.329926,79.820992,-9.125313,-21.85836,100.864555,-4.526603,13.86482,22.996943,-9.212024,-27.470106,9.968613,3.039941
-23.31111,160.843872,-3.407066,8.23165,81.5233,-9.972012,-52.089573,79.809174,-9.047494,-21.573317,100.787537,-4.627649,14.324777,21.384117,-8.990452,-27.470802,9.966864,3.038671
-22.977663,160.813889,-3.542617,8.401514,81.47068,-10.261095,-51.830189,79.794456,-8.975343,-21.294865,100.683304,-4.770848,14.753982,19.888994,-8.779969,-27.471624,9.952624,3.049828
-22.63179,160.767456,-3.679668,8.579873,81.439537,-10.580234,-51.523548,79.725914,-8.882452,-20.979883,100.567009,-4.913415,15.130423,18.600197,-8.68469,-27.47238,9.943149,3.047632
-22.247156,160.717285,-3.823472,8.779743,81.415565,-10.936193,-51.206264,79.672615,-8.818144,-20.618298,100.458076,-5.049477,15.499722,17.471958,-8.520999,-27.472906,9.941946,3.046916
-21.835264,160.671509,-3.975704,8.996891,81.388641,-11.298058,-50.860378,79.591949,-8.749095,-20.18441,100.340675,-5.185736,15.880572,16.42584,-8.42283,-27.473269,9.941767,3.047126
-21.397503,160.619125,-4.159271,9.228719,81.337334,-11.664827,-50.497864,79.501564,-8.689575,-19.732971,100.265938,-5.363122,16.301596,15.469599,-8.254279,-27.473572,9.941626,3.047654
-20.931395,160.551041,-4.345193,9.487168,81.243668,-12.043674,-50.098442,79.367561,-8.623027,-19.266775,100.160431,-5.564736,16.774738,14.609769,-8.097884,-27.473927,9.940539,3.048162
-20.431787,160.47049,-4.529423,9.787004,81.094849,-12.405487,-49.572773,79.040268,-8.434303,-18.76576,100.122101,-5.756443,17.235638,13.937609,-7.89143,-27.474442,9.929339,3.048313
-19.910351,160.373642,-4.70332,10.069566,80.909706,-12.769192,-49.131828,78.869728,-8.392932,-18.245796,100.068092,-5.940253,17.729452,13.415,-7.661654,-27.472242,9.927123,3.041607
-19.350487,160.282394,-4.882771,10.37105,80.797485,-13.167209,-48.671371,78.725822,-8.370985,-17.775286,100.009392,-6.171357,18.211592,12.986487,-7.374065,-27.461267,9.932877,3.032345
-18.750998,160.193253,-5.051755,10.707508,80.70668,-13.54935,-48.151588,78.560608,-8.364183,-17.200651,99.896111,-6.368176,18.747316,12.59663,-7.008645,-27.43491,9.940828,3.026055
-18.113806,160.094742,-5.224602,11.1042,80.592033,-13.953164,-47.629147,78.407616,-8.365286,-16.666449,99.868881,-6.597874,19.211681,12.107362,-6.50441,-27.403168,9.911941,3.035821
-17.450594,160.006866,-5.403064,11.549379,80.506798,-14.362308,-47.068268,78.248978,-8.394198,-16.067345,99.767189,-6.823285,19.740761,11.711095,-5.949093,-27.381054,9.912606,3.035394
-16.760057,159.91597,-5.6024,12.081541,80.416092,-14.80425,-46.485443,78.110016,-8.466887,-15.435361,99.645523,-7.045236,20.133907,11.556133,-5.50699,-27.36488,9.925574,3.035148
-16.045338,159.816391,-5.797433,12.640576,80.37117,-15.268342,-45.858688,77.968483,-8.564487,-14.758894,99.512321,-7.261935,20.463789,11.35653,-5.204971,-27.350782,9.928975,3.034841
-15.291495,159.708038,-6.007124,13.252744,80.346138,-15.765491,-45.175705,77.82972,-8.703852,-14.11727,99.441177,-7.51818,20.566023,11.199152,-5.031156,-27.320023,9.941027,3.016998
-14.530434,159.591675,-6.204307,13.870747,80.353844,-16.269901,-44.467587,77.715652,-8.875352,-13.385017,99.300438,-7.733949,20.703131,11.17932,-4.72447,-27.308554,9.933846,3.016068
-13.754133,159.481049,-6.420436,14.47288,80.370438,-16.763844,-43.71587,77.627663,-9.080812,-12.710963,99.227898,-8.011819,20.746666,11.00304,-4.304791,-27.308407,9.961949,3.015342
-12.963362,159.370331,-6.636701,15.124062,80.3713,-17.259245,-42.935852,77.564537,-9.296493,-11.89584,99.145699,-8.207234,20.81126,10.901095,-4.131899,-27.306311,9.988128,3.028481
-12.152536,159.267639,-6.868958,15.774993,80.373062,-17.740099,-42.110149,77.509514,-9.53936,-11.073009,99.146545,-8.414912,20.859991,10.935493,-4.019361,-27.283119,10.003573,3.034782
-11.346272,159.173157,-7.105456,16.411997,80.420097,-18.240711,-41.238903,77.475685,-9.782082,-10.143144,99.053467,-8.542473,20.930054,10.862876,-3.921093,-27.273983,10.022988,3.030451
-10.524181,159.08905,-7.35196,17.040359,80.563835,-18.770851,-40.311546,77.458328,-10.032784,-9.368587,99.247849,-8.776619,20.946255,10.868916,-3.859129,-27.241316,10.039502,3.027732
-9.724401,159.013641,-7.589415,17.628748,80.844749,-19.342285,-39.348331,77.475403,-10.275867,-8.495942,99.202324,-8.897878,20.967638,10.86433,-3.789146,-27.232887,10.071027,3.034346
-8.939211,158.944595,-7.839445,18.169945,81.239326,-19.971769,-38.377926,77.529701,-10.546959,-7.780542,99.232872,-9.076199,20.968071,10.894555,-3.728576,-27.224123,10.106983,3.018702
-8.169,158.867981,-8.065697,18.646336,81.790283,-20.630352,-37.403683,77.608734,-10.820702,-7.059999,99.386703,-9.231425,21.007195,10.895939,-3.658754,-27.223745,10.142108,3.015335
-7.424666,158.798737,-8.306026,19.050926,82.446602,-21.341431,-36.449986,77.707825,-11.115664,-6.39046,99.414482,-9.337779,21.023869,10.926107,-3.599693,-27.234047,10.185608,2.985288
-6.711929,158.715179,-8.520144,19.372789,83.286369,-22.101276,-35.513062,77.812691,-11.421477,-5.710807,99.37249,-9.410567,21.038589,10.919496,-3.547359,-27.251619,10.21409,2.975583
-6.018333,158.638687,-8.740228,19.635647,84.261314,-22.890844,-34.569805,77.913612,-11.727217,-5.178749,99.374535,-9.519361,21.052826,10.919689,-3.516919,-27.262938,10.221137,2.96127
-5.369892,158.560196,-8.94982,19.790237,85.465919,-23.708473,-33.635906,78.025574,-12.030214,-4.543072,99.207405,-9.496542,21.038643,10.913223,-3.502746,-27.267008,10.227131,2.93354
-4.740425,158.500534,-9.182556,19.831095,86.80471,-24.523737,-32.693111,78.13826,-12.335707,-4.12535,99.211464,-9.580319,21.016224,10.907762,-3.512964,-27.268215,10.232774,2.885183
-4.156566,158.430893,-9.390098,19.812046,88.263199,-25.284206,-31.708826,78.241547,-12.604308,-3.528864,99.035362,-9.471772,20.985622,10.906821,-3.513706,-27.266088,10.244175,2.875027
-3.588525,158.354324,-9.610947,19.767614,89.797607,-26.021805,-30.718456,78.296761,-12.832233,-3.227436,99.098976,-9.553012,20.979147,10.888371,-3.514587,-27.242596,10.244645,2.870028
-3.080693,158.262024,-9.803968,19.668051,91.463867,-26.709913,-29.716623,78.378143,-13.058239,-2.86388,99.057144,-9.530531,20.955093,10.886876,-3.515444,-27.244205,10.24368,2.867136
-2.605149,158.158737,-10.002004,19.528816,93.198486,-27.353249,-28.761246,78.453751,-13.259115,-2.542713,99.053032,-9.51197,20.935305,10.885352,-3.516117,-27.247349,10.241345,2.865187
-2.179883,158.039719,-10.165205,19.33876,95.007294,-27.918667,-27.821491,78.556503,-13.464303,-2.17127,98.938156,-9.406055,20.921972,10.883063,-3.516446,-27.264898,10.23783,2.867111
-1.785018,157.906158,-10.323454,19.132528,96.780151,-28.405695,-26.95487,78.643776,-13.636772,-1.9783,98.961288,-9.439993,20.917585,10.87995,-3.516239,-27.269651,10.219278,2.872277
-1.449883,157.762482,-10.455984,18.891258,98.572426,-28.823143,-26.172125,78.780457,-13.854753,-1.537581,98.74424,-9.231846,20.914541,10.876995,-3.510222,-27.278347,10.22059,2.876889
-1.149895,157.624481,-10.577833,18.604286,100.332848,-29.171261,-25.481619,78.91922,-14.064672,-1.519087,98.846924,-9.358601,20.894287,10.912499,-3.529236,-27.294895,10.23924,2.871641
-0.896558,157.479767,-10.666357,18.345646,102.039757,-29.474707,-24.896818,79.055336,-14.26352,-1.128448,98.614525,-9.146218,20.878481,10.926004,-3.517675,-27.32065,10.236092,2.877315
-0.680805,157.349457,-10.743215,18.050951,103.627502,-29.677895,-24.383444,79.172882,-14.457301,-1.08254,98.647926,-9.222753,20.875193,10.929042,-3.497955,-27.34404,10.221765,2.910768
-0.503597,157.23262,-10.819666,17.794317,105.004593,-29.917374,-23.997412,79.272194,-14.641382,-0.754245,98.412582,-9.045071,20.873295,10.922064,-3.494926,-27.370426,10.206612,2.909213
-0.35748,157.141983,-10.890522,17.530996,106.154625,-30.094343,-23.677505,79.345261,-14.817209,-0.701675,98.395264,-9.085533,20.872169,10.931202,-3.492137,-27.394659,10.199792,2.925378
-0.245646,157.059189,-10.947571,17.335337,107.166496,-30.296892,-23.456429,79.421936,-14.9833,-0.510856,98.253426,-8.975101,20.871092,10.935179,-3.481228,-27.411299,10.209583,2.931082
-0.171013,156.993698,-10.98056,17.125975,108.061073,-30.404211,-23.286421,79.466568,-15.1277,-0.374454,98.197556,-8.928267,20.870028,10.941073,-3.464056,-27.418169,10.20062,2.964216
-0.113645,156.940018,-10.986567,16.992947,108.811729,-30.542036,-23.193962,79.515854,-15.277499,-0.156424,98.044601,-8.788423,20.86894,10.955742,-3.455022,-27.424044,10.202685,2.972283
-0.091879,156.894165,-10.987597,16.819996,109.386414,-30.610039,-23.131416,79.519913,-15.37558,-0.103205,98.050919,-8.784602,20.867792,10.968667,-3.429434,-27.429565,10.188653,2.999304
-0.089579,156.861481,-10.98824,16.711344,109.879143,-30.712275,-23.14513,79.527008,-15.483208,0.043265,97.941765,-8.674253,20.86655,10.995324,-3.407228,-27.433121,10.190281,3.007858
-0.099622,156.837112,-10.988687,16.566168,110.301773,-30.734854,-23.189589,79.493805,-15.546342,0.113912,97.918243,-8.643601,20.863237,11.010299,-3.404495,-27.436762,10.187762,3.013634
-0.140686,156.813309,-10.989131,16.473227,110.69883,-30.75832,-23.280981,79.488075,-15.62474,0.43198,97.675209,-8.403492,20.860725,11.018509,-3.402688,-27.445259,10.182378,3.020106
-0.197352,156.795746,-10.982663,16.339199,111.091515,-30.699553,-23.385269,79.432419,-15.654484,0.254689,97.814995,-8.541157,20.858433,11.023712,-3.388413,-27.45821,10.1796,3.039771
-0.266804,156.780273,-10.975772,16.265686,111.547409,-30.627291,-23.512468,79.411713,-15.690742,0.469022,97.626801,-8.351383,20.856226,11.037113,-3.381235,-27.462799,10.177337,3.05014
-0.359633,156.767654,-10.972803,16.123627,111.936485,-30.503147,-23.635235,79.352364,-15.660386,0.334954,97.718552,-8.438972,20.854336,11.044605,-3.375726,-27.482237,10.19118,3.059866
-0.460737,156.755325,-10.970072,15.98983,112.26519,-30.41674,-23.814177,79.32975,-15.658439,0.319887,97.66024,-8.39864,20.85191,11.055034,-3.374338,-27.485632,10.200999,3.074474
-0.559708,156.744797,-10.967933,15.83883,112.604294,-30.287685,-24.015842,79.282425,-15.61866,0.332245,97.620018,-8.363104,20.849422,11.059231,-3.372736,-27.487949,10.200937,3.079259
-0.673275,156.733398,-10.966166,15.707627,112.964012,-30.16293,-24.262308,79.24585,-15.5868,0.392716,97.524094,-8.268041,20.84687,11.081704,-3.363114,-27.490164,10.201109,3.089392
-0.799071,156.724899,-10.964542,15.526695,113.331421,-29.996975,-24.532589,79.196648,-15.526915,0.305913,97.568169,-8.302112,20.836334,11.092342,-3.351964,-27.503132,10.216059,3.097526
-0.929023,156.718002,-10.963329,15.37731,113.70816,-29.84573,-24.84931,79.177849,-15.468384,0.499393,97.374626,-8.106283,20.834618,11.107028,-3.352609,-27.503307,10.221398,3.10139
-1.048688,156.71286,-10.96279,15.217253,114.042931,-29.679607,-25.154932,79.119843,-15.37783,0.202516,97.452858,-8.286784,20.846121,11.111757,-3.353343,-27.503408,10.226737,3.104471
-1.188563,156.707642,-10.968898,15.051872,114.33519,-29.560511,-25.494787,79.082321,-15.307806,0.202847,97.408005,-8.229461,20.835543,11.109242,-3.354419,-27.521374,10.212753,3.093261
-1.320434,156.708115,-10.986331,14.87727,114.615936,-29.44182,-25.824341,79.021439,-15.197337,0.132779,97.436562,-8.254639,20.830376,11.122639,-3.355759,-27.533854,10.227738,3.093112
-1.456702,156.711258,-10.996055,14.724774,114.882889,-29.325754,-26.157665,78.964966,-15.098564,0.306931,97.234909,-8.069885,20.816111,11.125652,-3.357216,-27.535736,10.227929,3.095008
-1.578437,156.714462,-11.005885,14.567992,115.133293,-29.216619,-26.48744,78.875885,-14.96832,0.048649,97.391609,-8.240341,20.826708,11.113179,-3.358883,-27.537582,10.226976,3.100803
-1.706658,156.721802,-11.006521,14.444885,115.388191,-29.105482,-26.814453,78.792549,-14.839825,0.150729,97.245758,-8.115313,20.824165,11.124909,-3.360852,-27.548866,10.224954,3.107971
-1.82887,156.727173,-11.028649,14.276267,115.632935,-29.005468,-27.129112,78.691147,-14.688197,-0.032215,97.347115,-8.239715,20.821726,11.129916,-3.3646,-27.548431,10.222678,3.094594
-1.962082,156.729858,-11.057526,14.137591,115.84211,-28.929317,-27.416811,78.574898,-14.550367,-0.063601,97.286118,-8.230659,20.809843,11.115907,-3.380364,-27.565834,10.198952,3.075276
-2.085051,156.731949,-11.070825,13.997634,116.03537,-28.858011,-27.719366,78.459129,-14.397362,-0.13046,97.286766,-8.278554,20.809269,11.104959,-3.381808,-27.56509,10.181593,3.090644
-2.198276,156.733948,-11.089934,13.917198,116.241249,-28.8002,-27.966694,78.331062,-14.232628,0.062673,97.071938,-8.105186,20.808786,11.115163,-3.381836,-27.565163,10.180191,3.088718
-2.308053,156.735703,-11.103349,13.787605,116.395256,-28.766073,-28.083776,78.01609,-13.939324,-0.2115,97.243179,-8.307344,20.808308,11.109362,-3.372133,-27.565193,10.178736,3.092142
-2.413581,156.737381,-11.122602,13.68914,116.54081,-28.746248,-28.339077,77.924408,-13.815526,-0.216443,97.134323,-8.269342,20.807737,11.119712,-3.37243,-27.565008,10.176987,3.085169
-2.51071,156.739136,-11.137396,13.591201,116.677986,-28.719149,-28.596968,77.804916,-13.640965,-0.364508,97.160461,-8.377448,20.818676,11.101226,-3.372793,-27.564438,10.163641,3.092122
-2.597708,156.747391,-11.156536,13.518015,116.820526,-28.704325,-28.80164,77.705475,-13.523294,-0.366988,97.12439,-8.347248,20.818453,11.102386,-3.375075,-27.561937,10.157187,3.086619
-2.689627,156.753021,-11.171162,13.405536,116.943985,-28.693861,-29.046377,77.684441,-13.442163,-0.420349,97.149498,-8.393564,20.818111,11.104793,-3.379231,-27.565243,10.165551,3.080882
-2.772862,156.757187,-11.195183,13.334772,117.051605,-28.710274,-29.218643,77.610863,-13.35442,-0.367204,97.021896,-8.330781,20.81772,11.107554,-3.383657,-27.565399,10.15275,3.074661
-2.845039,156.760513,-11.211314,13.266115,117.143929,-28.725588,-29.360987,77.539276,-13.269606,-0.478002,97.035919,-8.422358,20.817362,11.097877,-3.387573,-27.565619,10.148238,3.071653
-2.915754,156.76384,-11.229629,13.204169,117.234123,-28.755363,-29.478258,77.491158,-13.212923,-0.392553,96.936073,-8.354696,20.81712,11.091195,-3.398264,-27.56687,10.144526,3.069288
-2.986418,156.767181,-11.242901,13.123107,117.315392,-28.767965,-29.574833,77.43618,-13.145755,-0.492748,97.041832,-8.446343,20.81707,11.085916,-3.388198,-27.576435,10.141668,3.06659
-3.048675,156.770493,-11.268667,13.077136,117.373192,-28.812641,-29.650736,77.407829,-13.124331,-0.50454,97.012749,-8.45302,20.817301,11.082605,-3.403624,-27.576496,10.139025,3.06262
-3.102398,156.773956,-11.277993,13.030332,117.40934,-28.852278,-29.704943,77.377441,-13.109784,-0.567128,97.043045,-8.519686,20.817886,11.063583,-3.392826,-27.576605,10.127072,3.060136
-3.150199,156.780106,-11.295437,13.017354,117.445129,-28.908617,-29.74299,77.371918,-13.11443,-0.485104,96.935127,-8.459335,20.82276,11.062121,-3.401155,-27.576754,10.126729,3.057078
-3.204002,156.787781,-11.301163,12.994078,117.462067,-28.956499,-29.76969,77.372757,-13.132339,-0.68544,97.043396,-8.62376,20.814951,11.06181,-3.387004,-27.576931,10.127456,3.072681
-3.238727,156.804337,-11.312371,12.988935,117.486298,-29.009577,-29.773417,77.382484,-13.177077,-0.814312,97.021965,-8.702884,20.82383,11.078296,-3.390227,-27.577122,10.122288,3.073644
-3.275019,156.81218,-11.313489,12.951797,117.500595,-29.044115,-29.771116,77.396439,-13.227271,-0.781974,96.961906,-8.703435,20.826609,11.080028,-3.390132,-27.577316,10.1191,3.074726
-3.304996,156.826355,-11.323345,12.947558,117.527771,-29.076645,-29.75893,77.414093,-13.296266,-0.718163,96.882439,-8.655894,20.829523,11.081264,-3.389398,-27.577505,10.122755,3.075685
-3.331596,156.840164,-11.337836,12.942589,117.55735,-29.1094,-29.740232,77.448387,-13.38976,-0.822937,96.993477,-8.755556,20.832975,11.08201,-3.390469,-27.577675,10.125084,3.061482
-3.35918,156.854904,-11.348321,12.952444,117.605949,-29.126368,-29.719452,77.482971,-13.486855,-0.651655,96.836525,-8.640613,20.836191,11.082769,-3.395397,-27.577814,10.126578,3.05616
-3.379614,156.867416,-11.365468,12.95782,117.638992,-29.133003,-29.685398,77.520981,-13.588945,-0.916532,96.932388,-8.844865,20.837666,11.083475,-3.400166,-27.576256,10.127977,3.044291
-3.396409,156.877396,-11.374051,12.953359,117.663704,-29.144241,-29.634922,77.568596,-13.703801,-0.87942,96.859558,-8.823606,20.838491,11.08406,-3.401483,-27.574173,10.129215,3.041547
-3.415413,156.888672,-11.392795,12.932054,117.667709,-29.165661,-29.586456,77.620667,-13.820572,-1.016634,96.93058,-8.937495,20.839121,11.084455,-3.402738,-27.572073,10.130223,3.027145
-3.435491,156.896576,-11.403892,12.922297,117.674088,-29.176105,-29.528969,77.672195,-13.942989,-1.092929,97.001083,-8.984182,20.839598,11.084591,-3.403969,-27.570236,10.130935,3.032412
-3.446232,156.898712,-11.415012,12.901915,117.689957,-29.184086,-29.450102,77.704132,-14.052137,-1.113817,97.018044,-9.020267,20.839958,11.084399,-3.405213,-27.568949,10.131133,3.02908
-3.466339,156.900833,-11.426876,12.89524,117.717163,-29.185158,-29.37203,77.755905,-14.17911,-0.999006,96.896042,-8.946675,20.840242,11.083447,-3.40651,-27.568974,10.125221,3.026057
-3.479988,156.902939,-11.436521,12.902592,117.749695,-29.185011,-29.29188,77.794571,-14.29589,-1.222646,96.996841,-9.125522,20.84049,11.081505,-3.407896,-27.572956,10.1245,3.022104
-3.491134,156.905472,-11.442458,12.925138,117.804344,-29.172514,-29.218863,77.85022,-14.423158,-1.322615,97.102699,-9.204493,20.840742,11.078622,-3.409411,-27.575882,10.112938,3.018383
-3.496068,156.908936,-11.447986,12.91553,117.842751,-29.165838,-29.150513,77.904106,-14.550159,-1.290206,97.0709,-9.211598,20.841038,11.069661,-3.404257,-27.577333,10.105047,3.015813
-3.509106,156.91243,-11.460067,12.901659,117.857285,-29.15638,-29.09964,77.954453,-14.687022,-1.359766,97.089333,-9.273398,20.836266,11.061486,-3.408324,-27.586189,10.091614,3.01379
-3.526045,156.925369,-11.46653,12.902087,117.903999,-29.152117,-29.047588,77.987434,-14.780499,-1.392882,97.103516,-9.331501,20.828836,11.057862,-3.411979,-27.587702,10.096085,3.01379
