head_x,head_y,head_z,r_controller_x,r_controller_x,r_controller_x,l_controller_x,l_controller_y,l_controller_z,waist_x,waist_y,waist_z,r_foot_x,r_foot_y,r_foot_z,l_foot_x,l_foot_y,l_foot_z
-3.777784,155.681244,13.517885,2.411886,2.411886,2.411886,-14.457973,90.592278,10.95764,-9.742071,91.692909,38.164349,10.852802,12.274824,39.262215,-36.34309,16.429054,40.941132
-3.713153,156.971771,14.056149,2.548702,2.548702,2.548702,-14.454696,91.14978,11.612949,-9.755536,92.601654,37.428463,10.810797,12.33998,39.237358,-36.327942,16.370403,41.040005
-3.628414,158.130997,14.621484,2.723972,2.723972,2.723972,-14.530132,91.551102,12.25097,-9.718464,93.389061,36.743031,10.82179,12.403678,39.259026,-36.392597,16.606958,40.897923
-3.543195,159.174927,15.185328,2.897837,2.897837,2.897837,-14.625896,91.840279,12.901663,-9.788832,94.299622,35.934643,10.874439,12.393586,39.328373,-36.15987,16.167078,41.277996
-3.4814,160.102798,15.739395,3.010755,3.010755,3.010755,-14.822349,92.095207,13.511528,-9.716326,94.949455,35.316616,10.878633,12.408508,39.357502,-36.227158,16.264843,41.229397
-3.443022,160.929825,16.275944,3.065628,3.065628,3.065628,-15.012182,92.235054,14.15236,-9.78867,95.551842,34.550789,10.869595,12.438817,39.38649,-36.158276,16.119776,41.42244
-3.389355,161.627426,16.80596,3.139868,3.139868,3.139868,-15.241102,92.353966,14.778686,-9.764604,96.129646,33.876686,10.874891,12.437126,39.392071,-36.179981,16.191292,41.37838
-3.340807,162.194046,17.347027,3.187292,3.187292,3.187292,-15.478841,92.420357,15.397696,-9.816565,96.738632,33.139126,10.896211,12.399199,39.401058,-36.121777,16.073624,41.519375
-3.30089,162.630356,17.86648,3.253494,3.253494,3.253494,-15.763247,92.375519,15.99054,-9.783584,97.204979,32.563133,10.899868,12.338947,39.428005,-36.157799,16.060709,41.488647
-3.29686,162.965637,18.35692,3.276734,3.276734,3.276734,-16.063118,92.221313,16.559509,-9.839711,97.609665,31.929113,10.89003,12.339965,39.420586,-36.143646,16.015162,41.528839
-3.26153,163.179733,18.832939,3.284478,3.284478,3.284478,-16.394106,92.015991,17.0772,-9.788385,97.880913,31.452139,10.905355,12.377695,39.437519,-36.148365,16.036751,41.548512
-3.24617,163.287033,19.27652,3.316085,3.316085,3.316085,-16.685696,91.756119,17.630665,-9.782537,98.152191,30.934193,10.940027,12.367864,39.458954,-36.130707,16.02504,41.59761
-3.221407,163.284851,19.685894,3.337792,3.337792,3.337792,-16.984791,91.57737,18.119701,-9.740182,98.266403,30.488678,10.964833,12.359591,39.458115,-36.151413,15.982654,41.596073
-3.227965,163.195633,20.063477,3.384532,3.384532,3.384532,-17.257568,91.463638,18.584415,-9.690035,98.34745,30.089911,10.982639,12.345559,39.444191,-36.16671,15.967853,41.606766
-3.208632,163.033188,20.425545,3.479692,3.479692,3.479692,-17.524485,91.310318,19.019482,-9.6615,98.360245,29.709156,11.02066,12.349994,39.428883,-36.164787,15.937133,41.603058
-3.202631,162.807297,20.775887,3.609117,3.609117,3.609117,-17.791533,91.235001,19.353981,-9.62982,98.386765,29.399765,11.073932,12.296061,39.454124,-36.179146,15.936744,41.578354
-3.19201,162.549957,21.079594,3.75777,3.75777,3.75777,-18.08507,91.079704,19.648005,-9.621338,98.37265,29.113543,11.092377,12.268117,39.449184,-36.210289,15.917036,41.594978
-3.211483,162.296921,21.299482,3.963642,3.963642,3.963642,-18.422157,90.918983,19.863132,-9.656934,98.357437,28.844332,11.11945,12.267694,39.447872,-36.250008,15.964865,41.569084
-3.191953,162.040039,21.493155,4.241555,4.241555,4.241555,-18.783669,90.741676,20.072805,-9.696557,98.348099,28.620289,11.133787,12.265512,39.464317,-36.287178,15.963712,41.585102
-3.196408,161.801132,21.631821,4.61482,4.61482,4.61482,-19.175766,90.56736,20.23241,-9.732925,98.318321,28.435265,11.161872,12.248094,39.484398,-36.30167,15.969113,41.573303
-3.168332,161.595047,21.75894,5.063182,5.063182,5.063182,-19.576511,90.406311,20.382061,-9.766963,98.308014,28.253899,11.186746,12.217737,39.471771,-36.310726,15.950368,41.579014
-3.167367,161.43779,21.859865,5.519125,5.519125,5.519125,-20.012098,90.261322,20.521797,-9.829939,98.286743,28.106546,11.196974,12.218078,39.469654,-36.320923,15.944326,41.581829
-3.162088,161.348969,21.958832,6.007894,6.007894,6.007894,-20.466623,90.113503,20.670444,-9.928214,98.332443,27.966967,11.217057,12.217527,39.467503,-36.329643,15.948339,41.585598
-3.179526,161.316528,22.015869,6.467611,6.467611,6.467611,-20.91337,89.953552,20.81881,-10.007495,98.346169,27.866991,11.218,12.231121,39.476303,-36.337086,15.954911,41.588802
-3.166592,161.317566,22.093588,6.927167,6.927167,6.927167,-21.340427,89.817467,20.96566,-10.098126,98.397522,27.772041,11.245439,12.244941,39.468464,-36.33884,15.943536,41.574314
-3.166592,161.360947,22.137753,7.360569,7.360569,7.360569,-21.758345,89.680801,21.123158,-10.160502,98.417801,27.720125,11.270422,12.229567,39.476467,-36.327389,15.937705,41.57888
