head_x,head_y,head_z,r_controller_x,r_controller_x,r_controller_x,l_controller_x,l_controller_y,l_controller_z,waist_x,waist_y,waist_z,r_foot_x,r_foot_y,r_foot_z,l_foot_x,l_foot_y,l_foot_z
-53.455528,171.824768,38.556591,-75.26252,-75.26252,-75.26252,-61.889175,96.841393,76.386757,-59.794052,106.375702,45.116783,-73.364357,21.397017,57.369347,-52.41988,15.845066,32.912685
-53.714413,171.876343,39.077469,-75.973282,-75.973282,-75.973282,-61.761745,96.860214,76.743599,-59.936676,106.393852,45.956299,-73.236938,21.120647,57.5807,-52.441856,15.861259,33.030769
-54.002228,171.94986,39.626675,-76.680801,-76.680801,-76.680801,-61.629471,96.838295,77.084206,-60.027401,106.395386,46.861088,-73.098541,20.955307,57.672642,-52.504265,15.87823,33.075565
-54.291187,172.038025,40.187363,-77.422256,-77.422256,-77.422256,-61.454758,96.799484,77.395508,-60.073002,106.369583,47.77573,-72.994232,20.746433,57.801426,-52.546787,15.95489,33.190456
-54.589138,172.158234,40.778469,-78.153732,-78.153732,-78.153732,-61.221699,96.71254,77.690323,-60.158825,106.382629,48.644306,-72.86319,20.472618,57.94593,-52.59951,16.002029,33.312565
-54.871674,172.27272,41.376022,-78.88047,-78.88047,-78.88047,-60.930054,96.614136,77.962204,-60.220451,106.436378,49.464676,-72.746704,20.406647,57.976597,-52.598804,16.089512,33.435421
-55.143585,172.389847,41.990486,-79.576988,-79.576988,-79.576988,-60.554394,96.461281,78.20211,-60.309498,106.541443,50.255283,-72.627335,20.185211,58.006527,-52.680603,16.162582,33.61977
-55.385654,172.49115,42.620472,-80.236076,-80.236076,-80.236076,-60.122372,96.298752,78.431793,-60.350964,106.665482,50.989929,-72.488945,20.13727,58.050529,-52.704105,16.217825,33.841759
-55.608917,172.616501,43.258888,-80.840912,-80.840912,-80.840912,-59.61108,96.108627,78.627823,-60.35022,106.808418,51.705406,-72.368889,20.016266,58.063568,-52.721581,16.337439,34.121094
-55.799133,172.745285,43.905109,-81.380486,-81.380486,-81.380486,-59.055748,95.930664,78.801056,-60.292248,106.977089,52.409775,-72.28791,20.001408,58.100914,-52.749924,16.453606,34.445312
-55.944687,172.889862,44.571884,-81.858078,-81.858078,-81.858078,-58.443371,95.742241,78.946411,-60.18663,107.168831,53.090813,-72.231049,19.936119,58.104782,-52.771858,16.61129,34.870846
-56.051834,173.028778,45.246952,-82.26812,-82.26812,-82.26812,-57.780827,95.579636,79.070747,-60.04459,107.365433,53.732189,-72.22097,19.936737,58.116146,-52.781906,16.78487,35.385658
-56.111225,173.161835,45.941162,-82.608673,-82.608673,-82.608673,-57.067562,95.422966,79.169106,-59.882568,107.543503,54.333992,-72.166054,19.929527,58.088917,-52.678104,17.017063,35.907547
-56.120205,173.259613,46.62566,-82.851028,-82.851028,-82.851028,-56.310211,95.266785,79.229279,-59.610447,107.507423,55.050579,-72.158394,19.900249,58.103844,-52.59938,17.410765,36.723843
-56.084427,173.336945,47.32896,-82.996933,-82.996933,-82.996933,-55.51123,95.099777,79.277824,-59.423241,107.588104,55.583839,-72.121521,19.877062,58.089722,-52.526054,17.816317,37.618469
-55.997353,173.37236,48.002007,-83.041473,-83.041473,-83.041473,-54.664989,94.915169,79.279076,-59.209793,107.617043,56.116657,-72.104309,19.847303,58.109634,-52.42976,18.324099,38.578594
-55.865757,173.401627,48.700989,-82.996864,-82.996864,-82.996864,-53.766304,94.701363,79.295853,-59.037083,107.619606,56.598103,-72.058693,19.817284,58.114769,-52.345749,18.946552,39.433319
-55.68512,173.396576,49.380024,-82.868904,-82.868904,-82.868904,-52.799263,94.449532,79.297394,-58.844467,107.602318,57.019604,-72.043076,19.800644,58.140076,-52.25631,19.608757,40.389515
-55.477345,173.391998,50.066395,-82.673714,-82.673714,-82.673714,-51.766319,94.155746,79.297714,-58.66954,107.608208,57.486191,-72.028679,19.780357,58.161518,-52.141617,20.388689,41.709614
-55.217297,173.376465,50.732758,-82.411377,-82.411377,-82.411377,-50.652065,93.823952,79.25251,-58.478703,107.646416,57.934258,-72.025467,19.754501,58.184811,-51.548038,20.876554,43.316563
-54.929008,173.371552,51.401581,-82.038322,-82.038322,-82.038322,-49.466206,93.424599,79.178352,-58.292435,107.742775,58.425407,-71.99707,19.751394,58.208973,-50.948673,21.220732,44.97916
-54.601059,173.360199,52.048725,-81.577309,-81.577309,-81.577309,-48.204163,92.99556,79.040283,-58.136066,107.855171,58.877411,-71.987381,19.721745,58.23077,-50.37059,21.634663,46.522392
-54.247967,173.348389,52.690792,-81.064484,-81.064484,-81.064484,-46.905685,92.502464,78.830414,-57.930702,108.024368,59.377594,-71.962791,19.721201,58.257988,-49.833176,22.044437,48.325714
-53.857819,173.32077,53.31366,-80.458153,-80.458153,-80.458153,-45.580254,92.010193,78.570053,-57.743893,108.168465,59.865074,-71.950935,19.705929,58.288891,-49.415901,22.242344,50.142422
-53.449398,173.286102,53.918907,-79.770401,-79.770401,-79.770401,-44.247826,91.467903,78.232964,-57.473312,108.314499,60.363243,-71.939827,19.68605,58.307781,-48.933487,22.346127,52.117264
